"area","file","line","label","field","dynamic_name","column","declared_required","named","api_modules","target_tables","candidate_tables","disposition","candidate_nonempty_rows","scenario","evidence_key","note"
"quality-safety","quality-safety/index.vue","667","计划编号","planCode","","plan_code","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_inspection_plan","DATA_VALUE","1","SEEDED","qs_inspection_plan.plan_code:1",""
"quality-safety","quality-safety/index.vue","668","计划名称","planName","","plan_name","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_inspection_plan","DATA_VALUE","1","SEEDED","qs_inspection_plan.plan_name:1",""
"quality-safety","quality-safety/index.vue","671","检查类型","inspectionType","","inspection_type","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_inspection_plan","DATA_VALUE","1","SEEDED","qs_inspection_plan.inspection_type:1",""
"quality-safety","quality-safety/index.vue","678","频次","frequencyType","","frequency_type","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_inspection_plan","DATA_VALUE","1","SEEDED","qs_inspection_plan.frequency_type:1",""
"quality-safety","quality-safety/index.vue","689","开始日期","startDate","","start_date","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_inspection_plan","DATA_VALUE","1","SEEDED","qs_inspection_plan.start_date:1",""
"quality-safety","quality-safety/index.vue","692","结束日期","endDate","","end_date","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_inspection_plan","DATA_VALUE","1","SEEDED","qs_inspection_plan.end_date:1",""
"quality-safety","quality-safety/index.vue","695","计划责任人","ownerUserId","","owner_user_id","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_inspection_plan","DATA_VALUE","1","SEEDED","qs_inspection_plan.owner_user_id:1",""
"quality-safety","quality-safety/index.vue","709","检查编号","inspectionCode","","inspection_code","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_inspection_record","DATA_VALUE","1","SEEDED","qs_inspection_record.inspection_code:1",""
"quality-safety","quality-safety/index.vue","711","检查日期","inspectionDate","","inspection_date","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_inspection_record","DATA_VALUE","1","SEEDED","qs_inspection_record.inspection_date:1",""
"quality-safety","quality-safety/index.vue","713","检查位置","location","","location","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_inspection_record","DATA_VALUE","1","SEEDED","qs_inspection_record.location:1",""
"quality-safety","quality-safety/index.vue","715","检查人","inspectorUserId","","inspector_user_id","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_inspection_record","DATA_VALUE","1","SEEDED","qs_inspection_record.inspector_user_id:1",""
"quality-safety","quality-safety/index.vue","724","检查摘要","summary","","summary","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_inspection_record","DATA_VALUE","1","SEEDED","qs_inspection_record.summary:1",""
"quality-safety","quality-safety/index.vue","726","现场证据（必传）","","","","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","","FILE_UPLOAD","0","USER_ENTERED","sys_file:runtime-upload","独立文件组件；文件元数据不写入当前表单模型。"
"quality-safety","quality-safety/index.vue","731","问题类别","category","","category","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_issue","DATA_VALUE","1","SEEDED","qs_issue.category:1",""
"quality-safety","quality-safety/index.vue","732","严重程度","severity","","severity","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_issue","DATA_VALUE","1","SEEDED","qs_issue.severity:1",""
"quality-safety","quality-safety/index.vue","739","问题标题","title","","title","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_issue","DATA_VALUE","1","SEEDED","qs_issue.title:1",""
"quality-safety","quality-safety/index.vue","740","问题描述","description","","description","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_issue","DATA_VALUE","1","SEEDED","qs_issue.description:1",""
"quality-safety","quality-safety/index.vue","742","责任类型","responsibleKind","","responsible_kind","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_issue","DATA_VALUE","1","SEEDED","qs_issue.responsible_kind:1",""
"quality-safety","quality-safety/index.vue","747","责任合作方","responsiblePartnerId","","responsible_partner_id","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_issue","DATA_VALUE","1","SEEDED","qs_issue.responsible_partner_id:1",""
"quality-safety","quality-safety/index.vue","760","整改责任人","responsibleUserId","","responsible_user_id","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_issue;qs_rectification","DATA_VALUE","2","SEEDED","qs_issue.responsible_user_id:1;qs_rectification.responsible_user_id:1",""
"quality-safety","quality-safety/index.vue","769","整改期限","dueDate","","due_date","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_issue","DATA_VALUE","1","SEEDED","qs_issue.due_date:1",""
"quality-safety","quality-safety/index.vue","771","问题证据（必传）","","","","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","","FILE_UPLOAD","0","USER_ENTERED","sys_file:runtime-upload","独立文件组件；文件元数据不写入当前表单模型。"
"quality-safety","quality-safety/index.vue","776","整改措施","actionDescription","","action_description","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_rectification","DATA_VALUE","1","SEEDED","qs_rectification.action_description:1",""
"quality-safety","quality-safety/index.vue","778","计划完成日","plannedCompleteDate","","planned_complete_date","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_rectification","DATA_VALUE","1","SEEDED","qs_rectification.planned_complete_date:1",""
"quality-safety","quality-safety/index.vue","782","整改完成证据（必传）","","","","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","","FILE_UPLOAD","0","USER_ENTERED","sys_file:runtime-upload","独立文件组件；文件元数据不写入当前表单模型。"
"quality-safety","quality-safety/index.vue","789","复验结果","result","","result","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","","COMMAND_INPUT","0","USER_ENTERED","api:file;project;qualitySafety","操作命令参数；成功执行后转化为状态、记录或关联行，不按同名列持久化。"
"quality-safety","quality-safety/index.vue","794","复验意见","comment","","comment","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","","COMMAND_INPUT","0","USER_ENTERED","api:file;project;qualitySafety","操作命令参数；成功执行后转化为状态、记录或关联行，不按同名列持久化。"
"quality-safety","quality-safety/index.vue","796","复验证据（必传）","","","","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","","FILE_UPLOAD","0","USER_ENTERED","sys_file:runtime-upload","独立文件组件；文件元数据不写入当前表单模型。"
"quality-safety","quality-safety/index.vue","801","责任合作方","partnerId","","partner_id","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_consequence;qs_partner_evaluation","DATA_VALUE","2","SEEDED","qs_consequence.partner_id:1;qs_partner_evaluation.partner_id:1",""
"quality-safety","quality-safety/index.vue","810","关联合同","contractId","","contract_id","True","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_consequence","DATA_VALUE","1","SEEDED","qs_consequence.contract_id:1",""
"quality-safety","quality-safety/index.vue","819","记录编号","consequenceCode","","consequence_code","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_consequence","DATA_VALUE","1","SEEDED","qs_consequence.consequence_code:1",""
"quality-safety","quality-safety/index.vue","821","处理决定","decisionType","","decision_type","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_consequence","DATA_VALUE","1","SEEDED","qs_consequence.decision_type:1",""
"quality-safety","quality-safety/index.vue","830","罚款/扣款金额","fineAmount","","fine_amount","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_consequence","DATA_VALUE","1","SEEDED","qs_consequence.fine_amount:1",""
"quality-safety","quality-safety/index.vue","836","返工成本","reworkCostAmount","","rework_cost_amount","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_consequence","DATA_VALUE","1","SEEDED","qs_consequence.rework_cost_amount:1",""
"quality-safety","quality-safety/index.vue","841","履约评分（0-100）","evaluationScore","","evaluation_score","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_consequence","DATA_VALUE","1","SEEDED","qs_consequence.evaluation_score:1",""
"quality-safety","quality-safety/index.vue","847","评价说明","evaluationComment","","evaluation_comment","False","False","file;project;qualitySafety","qs_inspection_plan;qs_inspection_record;qs_issue;qs_rectification;qs_consequence;qs_partner_evaluation","qs_consequence;qs_partner_evaluation","DATA_VALUE","2","SEEDED","qs_consequence.evaluation_comment:1;qs_partner_evaluation.evaluation_comment:1",""
"receipt","receipt/components/ReceiptFormModal.vue","55","项目","projectId","","project_id","True","False","","mat_receipt;mat_receipt_item;mat_quality_disposition;sp_supplier_return;sp_supplier_return_item","mat_quality_disposition;mat_receipt;sp_supplier_return","DATA_VALUE","4","SEEDED","mat_quality_disposition.project_id:1;mat_receipt.project_id:2;sp_supplier_return.project_id:1",""
"receipt","receipt/components/ReceiptFormModal.vue","62","采购订单","orderId","","order_id","True","False","","mat_receipt;mat_receipt_item;mat_quality_disposition;sp_supplier_return;sp_supplier_return_item","mat_receipt","DATA_VALUE","2","SEEDED","mat_receipt.order_id:2",""
"receipt","receipt/components/ReceiptFormModal.vue","74","采购合同","contractId","","contract_id","False","False","","mat_receipt;mat_receipt_item;mat_quality_disposition;sp_supplier_return;sp_supplier_return_item","mat_receipt;sp_supplier_return","DATA_VALUE","3","SEEDED","mat_receipt.contract_id:2;sp_supplier_return.contract_id:1",""
"receipt","receipt/components/ReceiptFormModal.vue","81","供应商","partnerId","","partner_id","False","False","","mat_receipt;mat_receipt_item;mat_quality_disposition;sp_supplier_return;sp_supplier_return_item","mat_receipt;sp_supplier_return","DATA_VALUE","3","SEEDED","mat_receipt.partner_id:2;sp_supplier_return.partner_id:1",""
"receipt","receipt/components/ReceiptFormModal.vue","88","验收日期","receiptDate","","receipt_date","True","False","","mat_receipt;mat_receipt_item;mat_quality_disposition;sp_supplier_return;sp_supplier_return_item","mat_receipt","DATA_VALUE","2","SEEDED","mat_receipt.receipt_date:2",""
"receipt","receipt/components/ReceiptFormModal.vue","95","质量状态","qualityStatus","","quality_status","True","False","","mat_receipt;mat_receipt_item;mat_quality_disposition;sp_supplier_return;sp_supplier_return_item","mat_receipt","DATA_VALUE","2","SEEDED","mat_receipt.quality_status:2",""
"receipt","receipt/components/ReceiptFormModal.vue","103","验收附件","","","","True","False","","mat_receipt;mat_receipt_item;mat_quality_disposition;sp_supplier_return;sp_supplier_return_item","","FILE_UPLOAD","0","USER_ENTERED","sys_file:runtime-upload","独立文件组件；文件元数据不写入当前表单模型。"
"receipt","receipt/components/ReceiptFormModal.vue","109","备注","remark","","remark","False","False","","mat_receipt;mat_receipt_item;mat_quality_disposition;sp_supplier_return;sp_supplier_return_item","mat_quality_disposition;mat_receipt;mat_receipt_item;sp_supplier_return;sp_supplier_return_item","DATA_VALUE","7","SEEDED","mat_quality_disposition.remark:1;mat_receipt.remark:2;mat_receipt_item.remark:2;sp_supplier_return.remark:1;sp_supplier_return_item.remark:1",""
"receipt","receipt/index.vue","608","验收明细","receiptItemId","","receipt_item_id","True","False","file;procurement;receipt","mat_receipt;mat_receipt_item;mat_quality_disposition;sp_supplier_return;sp_supplier_return_item","mat_quality_disposition;sp_supplier_return_item","DATA_VALUE","2","SEEDED","mat_quality_disposition.receipt_item_id:1;sp_supplier_return_item.receipt_item_id:1",""
"receipt","receipt/index.vue","616","退供类型","returnKind","","return_kind","True","False","file;procurement;receipt","mat_receipt;mat_receipt_item;mat_quality_disposition;sp_supplier_return;sp_supplier_return_item","","API_READBACK","0","SEEDED","api:/procurement-traces/supplier-returns/520000000000006301#returnSource","已从隔离演示库对应 API 响应回读非空值。"
"receipt","receipt/index.vue","622","退供数量","quantity","","quantity","True","False","file;procurement;receipt","mat_receipt;mat_receipt_item;mat_quality_disposition;sp_supplier_return;sp_supplier_return_item","sp_supplier_return_item","DATA_VALUE","1","SEEDED","sp_supplier_return_item.quantity:1",""
"receipt","receipt/index.vue","630","退供日期","returnDate","","return_date","True","False","file;procurement;receipt","mat_receipt;mat_receipt_item;mat_quality_disposition;sp_supplier_return;sp_supplier_return_item","sp_supplier_return","DATA_VALUE","1","SEEDED","sp_supplier_return.return_date:1",""
"receipt","receipt/index.vue","637","退供原因","reason","","reason","True","False","file;procurement;receipt","mat_receipt;mat_receipt_item;mat_quality_disposition;sp_supplier_return;sp_supplier_return_item","sp_supplier_return","DATA_VALUE","1","SEEDED","sp_supplier_return.reason:1",""
"receipt","receipt/index.vue","640","退供凭证","","","","True","False","file;procurement;receipt","mat_receipt;mat_receipt_item;mat_quality_disposition;sp_supplier_return;sp_supplier_return_item","","FILE_UPLOAD","0","USER_ENTERED","sys_file:runtime-upload","独立文件组件；文件元数据不写入当前表单模型。"
"requisition","requisition/components/RequisitionFormModal.vue","47","项目","projectId","","project_id","True","False","","mat_requisition;mat_requisition_item;mat_material_return;mat_material_return_item","mat_material_return;mat_requisition","DATA_VALUE","2","SEEDED","mat_material_return.project_id:1;mat_requisition.project_id:1",""
"requisition","requisition/components/RequisitionFormModal.vue","54","合同","contractId","","contract_id","False","False","","mat_requisition;mat_requisition_item;mat_material_return;mat_material_return_item","mat_material_return;mat_requisition","DATA_VALUE","2","SEEDED","mat_material_return.contract_id:1;mat_requisition.contract_id:1",""
"requisition","requisition/components/RequisitionFormModal.vue","61","仓库","warehouseId","","warehouse_id","True","False","","mat_requisition;mat_requisition_item;mat_material_return;mat_material_return_item","mat_material_return;mat_requisition","DATA_VALUE","2","SEEDED","mat_material_return.warehouse_id:1;mat_requisition.warehouse_id:1",""
"requisition","requisition/components/RequisitionFormModal.vue","68","领料人","requisitionerId","","requisitioner_id","False","False","","mat_requisition;mat_requisition_item;mat_material_return;mat_material_return_item","mat_requisition","DATA_VALUE","1","SEEDED","mat_requisition.requisitioner_id:1",""
"requisition","requisition/components/RequisitionFormModal.vue","75","领料日期","requisitionDate","","requisition_date","False","False","","mat_requisition;mat_requisition_item;mat_material_return;mat_material_return_item","mat_requisition","DATA_VALUE","1","SEEDED","mat_requisition.requisition_date:1",""
"requisition","requisition/components/RequisitionFormModal.vue","82","备注","remark","","remark","False","False","","mat_requisition;mat_requisition_item;mat_material_return;mat_material_return_item","mat_material_return;mat_material_return_item;mat_requisition;mat_requisition_item","DATA_VALUE","4","SEEDED","mat_material_return.remark:1;mat_material_return_item.remark:1;mat_requisition.remark:1;mat_requisition_item.remark:1",""
"requisition","requisition/index.vue","680","原领料明细","requisitionItemId","","requisition_item_id","True","False","procurement;requisition;user","mat_requisition;mat_requisition_item;mat_material_return;mat_material_return_item","mat_material_return_item","DATA_VALUE","1","SEEDED","mat_material_return_item.requisition_item_id:1",""
"requisition","requisition/index.vue","691","退料数量","quantity","","quantity","True","False","procurement;requisition;user","mat_requisition;mat_requisition_item;mat_material_return;mat_material_return_item","mat_material_return_item;mat_requisition_item","DATA_VALUE","2","SEEDED","mat_material_return_item.quantity:1;mat_requisition_item.quantity:1",""
"requisition","requisition/index.vue","699","退料日期","returnDate","","return_date","True","False","procurement;requisition;user","mat_requisition;mat_requisition_item;mat_material_return;mat_material_return_item","mat_material_return","DATA_VALUE","1","SEEDED","mat_material_return.return_date:1",""
"requisition","requisition/index.vue","706","退料原因","reason","","reason","True","False","procurement;requisition;user","mat_requisition;mat_requisition_item;mat_material_return;mat_material_return_item","mat_material_return","DATA_VALUE","1","SEEDED","mat_material_return.reason:1",""
"revenue","revenue/index.vue","431","项目","projectId","","project_id","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","account_receivable;collection_record;collection_schedule;contract_revenue;owner_settlement;sales_invoice","DATA_VALUE","9","SEEDED","account_receivable.project_id:1;collection_record.project_id:2;collection_schedule.project_id:1;contract_revenue.project_id:1;owner_settlement.project_id:1;sales_invoice.project_id:3",""
"revenue","revenue/index.vue","439","业主合同","contractId","","contract_id","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","account_receivable;collection_record;collection_schedule;contract_revenue;owner_settlement;sales_invoice","DATA_VALUE","9","SEEDED","account_receivable.contract_id:1;collection_record.contract_id:2;collection_schedule.contract_id:1;contract_revenue.contract_id:1;owner_settlement.contract_id:1;sales_invoice.contract_id:3",""
"revenue","revenue/index.vue","447","业主/客户","customerId","","customer_id","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","account_receivable;collection_record;owner_settlement;sales_invoice","DATA_VALUE","7","SEEDED","account_receivable.customer_id:1;collection_record.customer_id:2;owner_settlement.customer_id:1;sales_invoice.customer_id:3",""
"revenue","revenue/index.vue","455","收入确认单 ID","revenueId","","revenue_id","False","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","owner_settlement","DATA_VALUE","1","SEEDED","owner_settlement.revenue_id:1",""
"revenue","revenue/index.vue","458","结算周期","settlementPeriod","","settlement_period","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","owner_settlement","DATA_VALUE","1","SEEDED","owner_settlement.settlement_period:1",""
"revenue","revenue/index.vue","461","结算日期","settlementDate","","settlement_date","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","owner_settlement","DATA_VALUE","1","SEEDED","owner_settlement.settlement_date:1",""
"revenue","revenue/index.vue","466","含税结算金额","grossAmount","","gross_amount","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","owner_settlement","DATA_VALUE","1","SEEDED","owner_settlement.gross_amount:1",""
"revenue","revenue/index.vue","473","税额","taxAmount","","tax_amount","False","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","owner_settlement;sales_invoice","DATA_VALUE","4","SEEDED","owner_settlement.tax_amount:1;sales_invoice.tax_amount:3",""
"revenue","revenue/index.vue","480","质保金","retentionAmount","","retention_amount","False","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","owner_settlement","DATA_VALUE","1","SEEDED","owner_settlement.retention_amount:1",""
"revenue","revenue/index.vue","487","到期日","dueDate","","due_date","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","account_receivable;owner_settlement","DATA_VALUE","2","SEEDED","account_receivable.due_date:1;owner_settlement.due_date:1",""
"revenue","revenue/index.vue","490","附件数量","attachmentCount","","attachment_count","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","collection_record;contract_revenue;owner_settlement;sales_invoice","DATA_VALUE","7","SEEDED","collection_record.attachment_count:2;contract_revenue.attachment_count:1;owner_settlement.attachment_count:1;sales_invoice.attachment_count:3",""
"revenue","revenue/index.vue","500","项目","projectId","","project_id","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","account_receivable;collection_record;collection_schedule;contract_revenue;owner_settlement;sales_invoice","DATA_VALUE","9","SEEDED","account_receivable.project_id:1;collection_record.project_id:2;collection_schedule.project_id:1;contract_revenue.project_id:1;owner_settlement.project_id:1;sales_invoice.project_id:3",""
"revenue","revenue/index.vue","508","业主合同","contractId","","contract_id","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","account_receivable;collection_record;collection_schedule;contract_revenue;owner_settlement;sales_invoice","DATA_VALUE","9","SEEDED","account_receivable.contract_id:1;collection_record.contract_id:2;collection_schedule.contract_id:1;contract_revenue.contract_id:1;owner_settlement.contract_id:1;sales_invoice.contract_id:3",""
"revenue","revenue/index.vue","516","业主/客户","customerId","","customer_id","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","account_receivable;collection_record;owner_settlement;sales_invoice","DATA_VALUE","7","SEEDED","account_receivable.customer_id:1;collection_record.customer_id:2;owner_settlement.customer_id:1;sales_invoice.customer_id:3",""
"revenue","revenue/index.vue","524","关联应收","receivableId","","receivable_id","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","collection_allocation;collection_schedule;receivable_adjustment","DATA_VALUE","4","SEEDED","collection_allocation.receivable_id:2;collection_schedule.receivable_id:1;receivable_adjustment.receivable_id:1",""
"revenue","revenue/index.vue","533","发票号码","invoiceNo","","invoice_no","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","sales_invoice","DATA_VALUE","3","SEEDED","sales_invoice.invoice_no:3",""
"revenue","revenue/index.vue","536","发票代码","invoiceCode","","invoice_code","False","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","sales_invoice","DATA_VALUE","2","SEEDED","sales_invoice.invoice_code:2",""
"revenue","revenue/index.vue","539","不含税金额","amountWithoutTax","","amount_without_tax","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","sales_invoice","DATA_VALUE","3","SEEDED","sales_invoice.amount_without_tax:3",""
"revenue","revenue/index.vue","546","税额","taxAmount","","tax_amount","False","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","owner_settlement;sales_invoice","DATA_VALUE","4","SEEDED","owner_settlement.tax_amount:1;sales_invoice.tax_amount:3",""
"revenue","revenue/index.vue","553","分配到应收","allocatedAmount","","allocated_amount","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","collection_allocation;collection_record;sales_invoice","DATA_VALUE","7","SEEDED","collection_allocation.allocated_amount:2;collection_record.allocated_amount:2;sales_invoice.allocated_amount:3",""
"revenue","revenue/index.vue","570","项目","projectId","","project_id","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","account_receivable;collection_record;collection_schedule;contract_revenue;owner_settlement;sales_invoice","DATA_VALUE","9","SEEDED","account_receivable.project_id:1;collection_record.project_id:2;collection_schedule.project_id:1;contract_revenue.project_id:1;owner_settlement.project_id:1;sales_invoice.project_id:3",""
"revenue","revenue/index.vue","578","业主合同","contractId","","contract_id","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","account_receivable;collection_record;collection_schedule;contract_revenue;owner_settlement;sales_invoice","DATA_VALUE","9","SEEDED","account_receivable.contract_id:1;collection_record.contract_id:2;collection_schedule.contract_id:1;contract_revenue.contract_id:1;owner_settlement.contract_id:1;sales_invoice.contract_id:3",""
"revenue","revenue/index.vue","586","业主/付款方","customerId","","customer_id","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","account_receivable;collection_record;owner_settlement;sales_invoice","DATA_VALUE","7","SEEDED","account_receivable.customer_id:1;collection_record.customer_id:2;owner_settlement.customer_id:1;sales_invoice.customer_id:3",""
"revenue","revenue/index.vue","594","资金账户 ID","fundAccountId","","fund_account_id","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","collection_record","DATA_VALUE","2","SEEDED","collection_record.fund_account_id:2",""
"revenue","revenue/index.vue","597","银行流水号","externalTxnNo","","external_txn_no","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","collection_record","DATA_VALUE","2","SEEDED","collection_record.external_txn_no:2",""
"revenue","revenue/index.vue","600","到账时间","collectedAt","","collected_at","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","collection_record","DATA_VALUE","2","SEEDED","collection_record.collected_at:2",""
"revenue","revenue/index.vue","605","到账金额","amount","","amount","True","False","file;revenueOperations","contract_revenue;owner_settlement;account_receivable;collection_record;collection_allocation;collection_schedule;collection_reversal;receivable_adjustment;sales_invoice","collection_record;receivable_adjustment","DATA_VALUE","3","SEEDED","collection_record.amount:2;receivable_adjustment.amount:1",""
